stno,yyyymmdd,TX01,PP01,GR01,wind,,
466920,20110614,30.4,0,18.09,1.425,,
466920,20110615,30.5,0,16.18,1.829166667,,
466920,20110616,29.6,0.2,11.67,1.570833333,,
466920,20110617,29.6,0.5,12.52,1.416666667,,
466920,20110618,29.8,0,15.15,1.216666667,,
466920,20110619,30.2,0,18.94,1.2875,,
466920,20110620,30.4,0,20.65,2.425,,
466920,20110621,29.6,0.5,11.58,1.583333333,,
466920,20110622,30.5,0,16.76,1.479166667,,
466920,20110623,31.3,0,22.46,2.570833333,,
466920,20110624,29.2,11,16.62,3.766666667,,
466920,20110625,27.4,106.4,5.62,3.470833333,,
466920,20110626,28.1,39.5,11.34,1.25,,
466920,20110627,29.3,0,17.64,1.870833333,,
466920,20110628,27.4,50.5,6.18,1.129166667,,
466920,20110629,26.4,25,8.51,0.804166667,,
466920,20110630,28.5,0,17.05,1.1,,
466920,20110701,29.4,0,14.88,1.195833333,,
466920,20110702,29.5,-9998,12.1,1.008333333,,
466920,20110703,29.6,31.6,13.62,1.1625,,
466920,20110704,30.6,-9998,16.78,1.1875,,
466920,20110705,30.7,0,19.59,1.533333333,,
466920,20110706,30,0,16.3,0.995833333,,
466920,20110707,30.4,0,16.65,1.420833333,,
466920,20110708,31.2,0,21.2,1.625,,
466920,20110709,30.1,-9998,14.36,1.758333333,,
466920,20110710,28.6,2.6,15.8,2.608333333,,
466920,20110711,29.9,0.4,21.76,2.945833333,,
466920,20110712,29.9,0,17.3,2.6125,,
466920,20110713,27.9,76,5.3,1.020833333,,
466920,20110714,28.4,13.9,12.07,1.816666667,,
466920,20110715,26.9,35,8.31,0.995833333,,
466920,20110716,27,4,10.35,0.8375,,
466920,20110717,27.7,32.5,14.67,0.9875,,
466920,20110718,27.8,9.5,11,1.075,,
466920,20110719,29.6,3.2,12.39,2.795833333,,
466920,20110720,30.6,-9998,16.84,1.895833333,,
466920,20110721,29.9,0.5,14.43,1.608333333,,
466920,20110722,30.1,-9998,13.37,1.3,,
466920,20110723,31.5,0,21.01,1.383333333,,
466920,20110724,31.7,0,20.6,0.966666667,,
466920,20110725,29.8,16,11.29,0.85,,
466920,20110726,28.3,28.4,7.46,1.2,,
466920,20110727,30.5,0,24.09,3.875,,
466920,20110728,31.5,0,23.16,3.691666667,,
466920,20110729,30.6,10.6,15.89,1.3375,,
466920,20110730,30.3,0,12.15,1.283333333,,
466920,20110731,30.6,0,15.75,1.6125,,
466920,20110801,30.8,0,20.35,2.3,,
466920,20110802,30.5,0,19.6,2.375,,
466920,20110803,30.1,0,18.56,1.808333333,,
466920,20110804,30.5,0,21.59,1.283333333,,
466920,20110805,29.8,14,14.3,2.220833333,,
466920,20110806,30.4,1.5,15.12,3.025,,
466920,20110807,29.4,15,16.34,1.295833333,,
466920,20110808,29.3,1.2,12.43,0.8875,,
466920,20110809,29,7.9,7.61,0.825,,
466920,20110810,28.9,2.6,15.89,1.025,,
466920,20110811,28.5,-9998,15.54,1.575,,
466920,20110812,27.6,12,10.64,1.45,,
466920,20110813,28.2,12,13.56,1.158333333,,
466920,20110814,28.3,39,14.29,1.0125,,
466920,20110815,29.9,0,12.09,1.1,,
466920,20110816,30.6,0,16.48,1.475,,
466920,20110817,31.6,0,20.37,1.095833333,,
466920,20110818,31.6,0,20.95,0.933333333,,
466920,20110819,30.9,0,19.38,1.920833333,,
466920,20110820,30.6,0,18.31,1.520833333,,
466920,20110821,29.6,6,11.74,1.629166667,,
466920,20110822,29.6,0,14.74,1.241666667,,
466920,20110823,29.7,0.4,15.21,1.4375,,
466920,20110824,29.3,7.5,13.78,1.858333333,,
466920,20110825,29.8,0,22.14,3.7875,,
466920,20110826,29.8,4.5,17.15,4.0375,,
466920,20110827,28.7,3,7.92,4.516666667,,
466920,20110828,28.2,28,14.28,4.925,,
466920,20110829,28.8,6.5,9.9,6.158333333,,
466920,20110830,29.1,5.5,8.33,2.233333333,,
466920,20110831,28.9,0,12.14,2.0875,,
466920,20110901,28.7,1.5,13.75,1.366666667,,
466920,20110902,27.5,3.6,7.22,1.070833333,,
466920,20110903,28.5,0,15.66,1.866666667,,
466920,20110904,28,0,15.09,1.9875,,
466920,20110905,27.7,0,15.21,1.9,,
466920,20110906,26.9,0,18.65,2.654166667,,
466920,20110907,28.2,0,15.67,2.425,,
466920,20110908,28.7,0,12.82,1.916666667,,
466920,20110909,29.5,0,18.92,2.941666667,,
466920,20110910,30,0,17.97,3.533333333,,
466920,20110911,29.3,0,17.37,3.895833333,,
466920,20110912,28.5,-9998,13.02,3.4375,,
466920,20110913,27.7,24,10.59,3.429166667,,
466920,20110914,27.8,14,14.78,3.958333333,,
466920,20110915,28.9,0,20.77,3.104166667,,
466920,20110916,28.8,0,20.68,1.275,,
466920,20110917,28.2,0,19.96,2.166666667,,
466920,20110918,27.5,1.5,12.85,1.958333333,,
466920,20110919,25.3,2,11.09,2.133333333,,
466920,20110920,24.4,0,4.94,2.3,,
466920,20110921,24,0,0.98,2.254166667,,
466920,20110922,24.1,0,3.2,2.795833333,,
466920,20110923,24.1,0,5.38,3.670833333,,
466920,20110924,25.5,0,12.26,4.55,,
466920,20110925,27.6,0,10.11,4.904166667,,
466920,20110926,27.3,0.3,15.25,5.183333333,,
466920,20110927,27.9,0.7,18.52,5.729166667,,
466920,20110928,29.7,0,11.91,4.441666667,,
466920,20110929,30.4,0,14.91,0.816666667,,
466920,20110930,28.2,4,8.14,2.208333333,,
466920,20111001,24.7,26.5,4.68,4.783333333,,
466920,20111002,23.7,3,2.53,5.6875,,
466920,20111003,21.8,21.5,0.29,2.604166667,,
466920,20111004,22.3,0.9,2.75,1.4875,,
466920,20111005,24,-9998,7.51,2.354166667,,
466920,20111006,24,0,6.2,3.758333333,,
466920,20111007,24.7,-9998,9.03,4.079166667,,
466920,20111008,25.6,-9998,7.41,4.820833333,,
466920,20111009,25.7,4.5,4.01,3.9,,
466920,20111010,26.9,-9998,8.53,1.325,,
466920,20111011,27.3,0,11.1,2.766666667,,
466920,20111012,26.4,1.1,7.29,2.525,,
466920,20111013,25.9,13,9.25,1.041666667,,
466920,20111014,25.4,8,9.56,1.0875,,
466920,20111015,24.2,1,0.98,1.783333333,,
466920,20111016,24.4,0,8.47,3.925,,
466920,20111017,24.3,0,15.21,3.8125,,
466920,20111018,23.8,0,4.27,3.7125,,
466920,20111019,23.2,0,9.43,3.7125,,
466920,20111020,22.9,2.5,1.09,1.508333333,,
466920,20111021,24,7,4.13,2.008333333,,
466920,20111022,23.6,0,7.36,3.683333333,,
466920,20111023,25,0,16.46,4.0125,,
466920,20111024,26,0,14.88,0.729166667,,
466920,20111025,21.8,3.5,0.55,2.904166667,,
466920,20111026,20.9,-9998,0.53,2.545833333,,
466920,20111027,23,0,12.25,3.295833333,,
466920,20111028,23.9,0,10.73,3.520833333,,
466920,20111029,23.4,0,11.77,3.983333333,,
466920,20111030,22.8,0,6.18,4.0125,,
466920,20111031,22.3,0.1,3.86,3.7625,,
466920,20111101,23.6,8.5,3.62,3.1875,,
466920,20111102,25.7,0.5,15.24,5.504166667,,
466920,20111103,26,0,11.64,4.841666667,,
466920,20111104,27.9,0,12.26,3.316666667,,
466920,20111105,27.3,0,14.6,1.091666667,,
466920,20111106,25.8,7.5,10.89,3.529166667,,
466920,20111107,24,8.5,3.04,4.616666667,,
466920,20111108,23.4,15,5.77,3.8875,,
466920,20111109,21.4,28.5,0.89,1.666666667,,
466920,20111110,19.8,45.5,0.13,1.179166667,,
466920,20111111,19.5,47,0.38,3.516666667,,
466920,20111112,20.5,0.5,6.57,4.145833333,,
466920,20111113,21.5,1,4.5,2.45,,
466920,20111114,21.5,0,3.48,2.95,,
466920,20111115,22.1,1,2.57,3.554166667,,
466920,20111116,24.9,2.2,6.55,4.0875,,
466920,20111117,24.4,9,3.89,2.658333333,,
466920,20111118,24.3,4,3.74,0.608333333,,
466920,20111119,22.6,39,3.31,1.05,,
466920,20111120,20.2,8,7.66,3.629166667,,
466920,20111121,21,0,7.81,4.654166667,,
466920,20111122,23.6,-9998,12.28,2.691666667,,
466920,20111123,19.9,4.5,0.28,2.745833333,,
466920,20111124,19.5,0,10.76,4.604166667,,
466920,20111125,21.1,0,10.94,4.216666667,,
466920,20111126,22.6,0,5.16,3.829166667,,
466920,20111127,23.2,-9998,4.26,3.266666667,,
466920,20111128,23.8,0,11,3.1875,,
466920,20111129,23.8,0,11.33,2.7875,,
466920,20111130,23.4,1,4.43,1.495833333,,
466920,20111201,18.9,-9998,0.31,2.204166667,,
466920,20111202,15.1,5.5,0,1.220833333,,
466920,20111203,16,0,6.53,3.008333333,,
466920,20111204,18.9,0,9.41,4.675,,
466920,20111205,19.4,22.5,0.99,2.991666667,,
466920,20111206,21.7,21.1,5.08,4.304166667,,
466920,20111207,24.1,0,9.24,2.029166667,,
466920,20111208,18.5,0.5,0,2.108333333,,
466920,20111209,14.1,15.5,0.91,3.975,,
466920,20111210,14.5,1,3.38,3.8375,,
466920,20111211,14.5,0.5,0,4.008333333,,
466920,20111212,17.3,0.5,1.87,3.741666667,,
466920,20111213,18.1,0.5,1.4,3.970833333,,
466920,20111214,19.1,26,1.99,3.1375,,
466920,20111215,17.7,10,0.01,3.091666667,,
466920,20111216,14.8,0,1.13,4.016666667,,
466920,20111217,14.6,0,2.22,3.845833333,,
466920,20111218,17.1,-9998,6.74,3.283333333,,
466920,20111219,16,0.3,2.55,3.866666667,,
466920,20111220,18.7,0.7,3.16,3.070833333,,
466920,20111221,18.2,15.5,0.12,1,,
466920,20111222,14.6,15.5,0,2,,
466920,20111223,13.3,6.5,0,1.545833333,,
466920,20111224,11.8,5,2.01,1.941666667,,
466920,20111225,14.2,0,4.13,3.25,,
466920,20111226,15.5,-9998,3.35,3.3375,,
466920,20111227,16.5,2.8,5.84,3.258333333,,
466920,20111228,17.9,0,9.15,0.9,,
466920,20111229,17.5,0,4.6,3.216666667,,
466920,20111230,15,7,1.32,3.7625,,
466920,20111231,15,2.5,1.86,3.008333333,,
466920,20120101,15.1,0,0,2.695833333,,
466920,20120102,15.5,0,1.83,3.158333333,,
466920,20120103,16.1,-9998,4.83,3.5875,,
466920,20120104,11,2,0,2.975,,
466920,20120105,12.3,13,0.92,3.279166667,,
466920,20120106,15.5,36,0.94,1.583333333,,
466920,20120107,16,-9998,5.2,3.704166667,,
466920,20120108,17.5,1.5,2.75,1.616666667,,
466920,20120109,17,0,5.12,3.691666667,,
466920,20120110,17.6,0,5.41,4.225,,
466920,20120111,16,-9998,1.01,3.416666667,,
466920,20120112,16.3,-9998,6.33,5.441666667,,
466920,20120113,18.1,-9998,2.55,3.420833333,,
466920,20120114,20.3,2.5,6.91,1.720833333,,
466920,20120115,18.4,6.7,1.66,2.329166667,,
466920,20120116,16.1,21,3.01,1.858333333,,
466920,20120117,18,0,11.55,4.133333333,,
466920,20120118,19.5,0,9.28,0.741666667,,
466920,20120119,18.6,0,9.95,2.329166667,,
466920,20120120,17,0,3.16,4.725,,
466920,20120121,16.2,3,3.51,3.983333333,,
466920,20120122,13.6,22.5,1.4,2.495833333,,
466920,20120123,11.9,10,0.28,3.154166667,,
466920,20120124,13.6,25,1.15,2.6125,,
466920,20120125,11.3,2.5,0,2.6875,,
466920,20120126,13.5,9,2.09,3.208333333,,
466920,20120127,15.9,0.2,8.32,0.9875,,
466920,20120128,16.6,0,3.32,1.066666667,,
466920,20120129,16.4,1,0.96,0.895833333,,
466920,20120130,16.8,-9998,1.44,1.429166667,,
466920,20120131,14.6,1.5,0.65,1.545833333,,
466920,20120201,16.3,-9998,0.52,2.491666667,,
466920,20120202,13.7,0.5,2.6,4.3375,,
466920,20120203,12.5,11.5,0.1,3.3375,,
466920,20120204,17.5,0.5,10.21,3.5,,
466920,20120205,19.4,-9998,13.1,1.9625,,
466920,20120206,21.4,-9998,12.76,0.708333333,,
466920,20120207,13.5,32,0.02,3.095833333,,
466920,20120208,10.5,5,0,3.816666667,,
466920,20120209,12.9,2.1,0.01,3.375,,
466920,20120210,15.2,-9998,1.47,1.554166667,,
466920,20120211,16.1,-9998,7.39,4.058333333,,
466920,20120212,20.4,0,12.94,3.75,,
466920,20120213,20.3,0,12.07,1.429166667,,
466920,20120214,21.1,0,9.76,0.875,,
466920,20120215,18.1,4,1.81,2.729166667,,
466920,20120216,15.7,4.5,4.15,3.183333333,,
466920,20120217,13.8,-9998,0,3.475,,
466920,20120218,11.9,0.5,0,3.833333333,,
466920,20120219,12.8,-9998,0.93,3.954166667,,
466920,20120220,18.4,0,11.33,4.354166667,,
466920,20120221,20.2,0,10.95,0.833333333,,
466920,20120222,21,-9998,8.96,0.583333333,,
466920,20120223,19.4,62.7,1.46,1.541666667,,
466920,20120224,18.2,62,3.18,2.2875,,
466920,20120225,15.3,33.5,0,2.908333333,,
466920,20120226,13.1,22.5,0.85,2.4,,
466920,20120227,13.6,5,0.77,3.354166667,,
466920,20120228,14.7,22.5,1.2,1.616666667,,
466920,20120229,17.4,0,10.73,3.583333333,,
466920,20120301,18.9,-9998,13.58,0.9,,
466920,20120302,19.1,0,8.27,2.095833333,,
466920,20120303,19,0.2,8.5,3.320833333,,
466920,20120304,19.5,0,12.36,0.791666667,,
466920,20120305,20.9,3,13.94,1.295833333,,
466920,20120306,22.4,0,13.99,3.470833333,,
466920,20120307,16.5,1,1.18,1.041666667,,
466920,20120308,16,2.5,1.19,1.141666667,,
466920,20120309,13.6,18.5,0.63,1.1,,
466920,20120310,12.8,6.2,0.59,2.35,,
466920,20120311,13.8,3,0.3,3.0625,,
466920,20120312,13.9,9,2.39,4.45,,
466920,20120313,14.9,22,1.55,3.279166667,,
466920,20120314,16.7,10.5,1.57,1.025,,
466920,20120315,17.7,-9998,9,0.733333333,,
466920,20120316,21.6,0,13.28,0.704166667,,
466920,20120317,24.5,0,11.24,0.491666667,,
466920,20120318,23.1,-9998,8.03,2.7375,,
466920,20120319,18.3,-9998,5.5,4.4625,,
466920,20120320,18,-9998,4.69,2.004166667,,
466920,20120321,17.5,0,5.96,5.541666667,,
466920,20120322,22.3,0,15.5,1.241666667,,
466920,20120323,21.4,0.3,11.93,2.229166667,,
466920,20120324,13,2.2,2.61,2.891666667,,
466920,20120325,16.8,0,19.62,4.466666667,,
466920,20120326,20.2,0,19.79,4.9375,,
466920,20120327,21.8,0,18.84,4.4625,,
466920,20120328,22.8,0,19.21,4.1625,,
466920,20120329,22.9,0,9.95,2.8,,
466920,20120330,23.7,0,16.74,1.266666667,,
466920,20120331,17.9,7,8.4,3.8625,,
466920,20120401,20.1,0,5.83,4.033333333,,
466920,20120402,23.5,0,12.18,1.116666667,,
466920,20120403,21.1,0,5.95,3.820833333,,
466920,20120404,22,0,16.77,3.295833333,,
466920,20120405,19.2,21.6,0,1.554166667,,
466920,20120406,18.7,0.5,0.1,3.5875,,
466920,20120407,21.1,0.3,7,4.279166667,,
466920,20120408,22.3,-9998,7.74,3.258333333,,
466920,20120409,21.6,37,2.27,1.370833333,,
466920,20120410,24.8,0.1,13.82,0.766666667,,
466920,20120411,25.9,0.5,12.19,1.554166667,,
466920,20120412,26.2,0,15.18,1.879166667,,
466920,20120413,27,0,12.84,1.8625,,
466920,20120414,22.3,0.3,3.63,3.8,,
466920,20120415,23.7,5.3,3.32,0.720833333,,
466920,20120416,19.9,35,0.36,2.695833333,,
466920,20120417,20.2,10,6.94,3.816666667,,
466920,20120418,22.7,4.6,8.02,0.979166667,,
466920,20120419,23.9,0.2,5.43,0.9375,,
466920,20120420,24.7,28,11.8,2.279166667,,
466920,20120421,25.6,3.2,9.5,1.608333333,,
466920,20120422,22,57,5.92,3.058333333,,
466920,20120423,25.4,4.5,15.52,0.929166667,,
466920,20120424,25.9,0.5,9.4,1.225,,
466920,20120425,27.1,4,9.75,1.879166667,,
466920,20120426,19,51.5,0.07,3.804166667,,
466920,20120427,20.6,14,1.9,1.420833333,,
466920,20120428,23.3,4,9.23,0.7875,,
466920,20120429,24.9,0.5,10.12,0.995833333,,
466920,20120430,28.2,6.5,17.45,1.908333333,,
466920,20120501,29.7,0,15.94,1.7875,,
466920,20120502,28.1,32,14.5,2.629166667,,
466920,20120503,23.4,4,8.4,3.879166667,,
466920,20120504,21,38,1.88,3.566666667,,
466920,20120505,23.9,0,20.99,2.520833333,,
466920,20120506,24.5,0,22.52,2.266666667,,
466920,20120507,26.4,0,21.52,1.629166667,,
466920,20120508,28.9,0,17.14,1.670833333,,
466920,20120509,26.8,2.5,8.93,2.183333333,,
466920,20120510,22.7,25,4.02,3.516666667,,
466920,20120511,23.8,2.8,8.74,4.416666667,,
466920,20120512,26.5,21.5,14.57,2.591666667,,
466920,20120513,27.8,0,13.41,1.283333333,,
466920,20120514,29.5,0,19.95,1.275,,
466920,20120515,29.2,0,17.13,1.445833333,,
466920,20120516,27.1,2,5.87,0.958333333,,
466920,20120517,24.4,19,2.6,1.516666667,,
466920,20120518,25.2,2.5,12.65,2.720833333,,
466920,20120519,24.8,9,8.04,0.629166667,,
466920,20120520,23.9,27,2.53,1.679166667,,
466920,20120521,24.5,0,18.42,3.354166667,,
466920,20120522,24.6,0,21.43,3.4375,,
466920,20120523,25.8,0,20.64,3.791666667,,
466920,20120524,27.8,0,15.12,1.2375,,
466920,20120525,27.6,0,20.79,1.966666667,,
466920,20120526,26.4,1.5,17.29,3.670833333,,
466920,20120527,24.7,4.5,7.61,3.3375,,
466920,20120528,24.3,36.5,5.82,2.7875,,
466920,20120529,27.2,0.4,16.98,3.583333333,,
466920,20120530,28,0.5,10.92,0.85,,
466920,20120531,24.9,2.5,5.96,2.629166667,,
466920,20120601,24.9,0,10.13,3.6125,,
466920,20120602,25.3,1.1,4.06,1.404166667,,
466920,20120603,25.1,-9998,7.24,4.041666667,,
466920,20120604,25.4,15,3.86,1.420833333,,
466920,20120605,27,-9998,18.72,2.25,,
466920,20120606,27.8,0,18.69,3.65,,
466920,20120607,30,0,14.14,0.833333333,,
466920,20120608,30.3,0,13.11,1.545833333,,
466920,20120609,30.2,0,11.9,1.854166667,,
466920,20120610,31,0,12.34,2.4125,,
466920,20120611,30.4,61,13.57,4.154166667,,
466920,20120612,24.8,277.5,0.81,1.658333333,,
466920,20120613,26.4,0,13.3,2.845833333,,
466920,20120614,26.3,26,4.65,1.575,,
466920,20120615,27.2,31,12.46,0.725,,
466920,20120616,26.3,127,4.77,0.679166667,,
466920,20120617,29,0,18.22,1.825,,
466920,20120618,29.6,-9998,12.61,1.145833333,,
466920,20120619,27,26,5.86,1.345833333,,
466920,20120620,26.1,15,1.96,1.8375,,
466920,20120621,24.5,10.5,3.19,1.533333333,,
466920,20120622,27.1,1,9.87,0.633333333,,
466920,20120623,28,6.5,12.37,1.066666667,,
466920,20120624,28.5,1,11.15,1.575,,
466920,20120625,28.4,6.5,12.04,1.35,,
466920,20120626,28.2,17.5,12.34,1.566666667,,
466920,20120627,29.5,0,16.9,1.391666667,,
466920,20120628,30,0,21.94,3.741666667,,
466920,20120629,30.6,-9998,12.23,2.2125,,
466920,20120630,29.9,3,18.07,1.233333333,,
466920,20120701,30.8,0,17.98,1.316666667,,
466920,20120702,30.4,0,13.61,1.454166667,,
466920,20120703,30.6,0,20.97,1.316666667,,
466920,20120704,31.1,0,20.65,1.7,,
466920,20120705,31.2,0,17.6,1.045833333,,
466920,20120706,30.1,1,8.75,0.895833333,,
466920,20120707,30,0,9.24,1.216666667,,
466920,20120708,31,0,18.88,1.079166667,,
466920,20120709,32.1,0,20.85,1.725,,
466920,20120710,32.3,0,20.09,1.833333333,,
466920,20120711,31.9,0,20.41,1.479166667,,
466920,20120712,31.9,0,20.89,2.125,,
466920,20120713,31.7,0,18.52,2.083333333,,
466920,20120714,31.3,0,15.84,1.8625,,
466920,20120715,30.5,3.5,11.94,1.670833333,,
466920,20120716,28.2,69.5,9.84,1.316666667,,
466920,20120717,30.2,0,18.55,1.508333333,,
466920,20120718,30.6,0,13.87,1.595833333,,
466920,20120719,30.7,0,15.42,1.866666667,,
466920,20120720,31.5,0,22.47,4.75,,
466920,20120721,31.8,0,22.53,4.3625,,
466920,20120722,30.8,-9998,13.89,4.05,,
466920,20120723,30.1,2.5,17.61,3.695833333,,
466920,20120724,30.9,0.1,23.42,4.4875,,
466920,20120725,30.7,-9998,18.96,3.25,,
466920,20120726,27.7,28.1,6.87,1.254166667,,
466920,20120727,30.1,0,18.9,2.5625,,
466920,20120728,31.2,0,23.3,3.854166667,,
466920,20120729,30.7,0,22.41,4.35,,
466920,20120730,28.5,14.1,10,3.833333333,,
466920,20120731,27.9,44,12.02,4.5125,,
466920,20120801,27.1,89,7.33,5.116666667,,
466920,20120802,26.5,158,2.5,3.579166667,,
466920,20120803,27.8,11.5,8.98,1.795833333,,
466920,20120804,29.2,0,16.29,1.1125,,
466920,20120805,28.5,0.5,10.54,1.404166667,,
466920,20120806,28.5,8,9.37,2.308333333,,
466920,20120807,30.9,0.5,13.66,4.145833333,,
466920,20120808,31.7,0,19.32,2.241666667,,
466920,20120809,28.8,19,10.6,1.391666667,,
466920,20120810,29.7,0,12.78,1.4375,,
466920,20120811,29.7,0.4,14.53,1.679166667,,
466920,20120812,28.1,88,11.42,1.1875,,
466920,20120813,29,1.4,14.44,1.5375,,
466920,20120814,30.5,0,22.08,2.641666667,,
466920,20120815,30.5,0,20.27,4.3125,,
466920,20120816,31.2,0,19.74,3.575,,
466920,20120817,27.9,12.6,5.15,1.079166667,,
466920,20120818,29.8,0,19.94,2.104166667,,
466920,20120819,30.5,0,20.4,2.516666667,,
466920,20120820,30.4,0,20.33,2.7,,
466920,20120821,30.5,0,20.6,2.841666667,,
466920,20120822,29,18.2,17.78,2.579166667,,
466920,20120823,28.7,12.5,17.05,3.329166667,,
466920,20120824,29.5,1,11.8,6.033333333,,
466920,20120825,29.9,0,20.34,4.491666667,,
466920,20120826,28.3,4.5,11.9,1.416666667,,
466920,20120827,30,9.5,18.85,1.925,,
466920,20120828,28.5,7.3,4.22,2.983333333,,
466920,20120829,29.3,0,7.05,2.083333333,,
466920,20120830,27.5,64,7.07,1.283333333,,
466920,20120831,27.5,13,12.76,1.075,,
466920,20120901,29.1,0,18.36,1.783333333,,
466920,20120902,29.3,0,17.13,1.754166667,,
466920,20120903,28.6,0,10.69,1.2625,,
466920,20120904,29.5,0,20.12,2.166666667,,
466920,20120905,30.2,0,18.76,3.283333333,,
466920,20120906,30.6,0,14.25,2.566666667,,
466920,20120907,29.9,0.5,11.71,1.758333333,,
466920,20120908,30.3,0,19.25,2.145833333,,
466920,20120909,30,0,13.04,1.429166667,,
466920,20120910,30,0,15.49,2.370833333,,
466920,20120911,29.8,0,13.16,2.491666667,,
466920,20120912,29.8,0,14.51,1.429166667,,
466920,20120913,29.3,1,11.37,1.925,,
466920,20120914,26.5,23.5,5.13,1.741666667,,
466920,20120915,24.9,29,1.04,1.6625,,
466920,20120916,24.5,0,2.33,1.045833333,,
466920,20120917,24.6,0,11.27,1.9375,,
466920,20120918,25.1,0,11.81,2.870833333,,
466920,20120919,23.9,8,2.72,3.5,,
466920,20120920,24.1,1.5,5.14,4.220833333,,
466920,20120921,27.6,0,17.45,3.3875,,
466920,20120922,28.2,0,12.82,1.4875,,
466920,20120923,27.1,-9998,6.57,1.925,,
466920,20120924,25.8,0.4,3.16,3.733333333,,
466920,20120925,26.6,-9998,15.21,4.254166667,,
466920,20120926,26.8,1.1,10.48,4.2875,,
466920,20120927,26.3,13.5,6.96,4.016666667,,
466920,20120928,25,4,1.5,2.6125,,
466920,20120929,23.5,2.5,12.32,2.004166667,,
466920,20120930,22.7,0,13.58,2.6625,,
466920,20121001,23.7,0,16.03,3.370833333,,
466920,20121002,23.8,0,17.91,3.054166667,,
466920,20121003,23.8,0,16.62,2.308333333,,
466920,20121004,24,0,16.22,2.979166667,,
466920,20121005,24.5,2,13.89,3.520833333,,
466920,20121006,25,0,10.79,2.841666667,,
466920,20121007,24.1,1.5,5.39,2.616666667,,
466920,20121008,24.3,0,14.93,3.083333333,,
466920,20121009,24.2,0,9.74,2.154166667,,
466920,20121010,23.8,0.5,4.18,1.816666667,,
466920,20121011,23.5,-9998,1.6,2.75,,
466920,20121012,22.9,0,10.05,2.116666667,,
466920,20121013,23.7,0,13.73,2.166666667,,
466920,20121014,24.1,0,12.01,1.816666667,,
466920,20121015,23.8,0,6.61,1.641666667,,
466920,20121016,24.4,0,7.23,1.041666667,,
466920,20121017,23.4,-9998,5.87,2.058333333,,
466920,20121018,21.5,0,13.45,2.825,,
466920,20121019,23,0,16.55,3.875,,
466920,20121020,24.3,0,17.02,3.670833333,,
466920,20121021,25.4,0,17.09,2.9125,,
466920,20121022,25.4,0,14.95,1.15,,
466920,20121023,22.4,1,5.73,3.1125,,
466920,20121024,24.3,0,14.7,4.5,,
466920,20121025,26,0,16.51,4.583333333,,
466920,20121026,27,0,15.82,4.25,,
466920,20121027,27.5,0,8.24,1.5125,,
466920,20121028,25.1,1,5.38,4.358333333,,
466920,20121029,24.1,0,9.35,4.758333333,,
466920,20121030,23.1,19,4.95,3.108333333,,
466920,20121031,19.8,39,0.47,1.945833333,,
466920,20121101,20.1,0,3,3.283333333,,
466920,20121102,22.6,0,10.2,4.445833333,,
466920,20121103,24.7,0,15.71,3.6875,,
466920,20121104,23.1,0,8.5,3.05,,
466920,20121105,21.9,-9998,4.99,3.929166667,,
466920,20121106,21.5,0,9.12,4.05,,
466920,20121107,21.1,0,12.99,4.283333333,,
466920,20121108,23.6,0,8.71,1.916666667,,
466920,20121109,24,0,11.88,1.566666667,,
466920,20121110,24.8,0.2,11.69,1.345833333,,
466920,20121111,20.1,7,0.98,2.629166667,,
466920,20121112,19.8,0.5,5.53,4.045833333,,
466920,20121113,21.4,0,8.87,2.304166667,,
466920,20121114,22.7,0,11.23,5.025,,
466920,20121115,22.4,0,11.31,5.670833333,,
466920,20121116,24.5,0,11.8,2.7625,,
466920,20121117,19.6,21,0.76,2.620833333,,
466920,20121118,18,11,0.89,3.3375,,
466920,20121119,20.1,0,8.79,4.008333333,,
466920,20121120,22.6,0,10.99,3.475,,
466920,20121121,22.3,4,4.52,1.004166667,,
466920,20121122,22.1,46,2.81,1.125,,
466920,20121123,20.6,24.5,0,1.866666667,,
466920,20121124,18.2,1.5,0.43,3.775,,
466920,20121125,23.2,1.5,12.01,1.770833333,,
466920,20121126,17.6,38,1.2,2.941666667,,
466920,20121127,15.7,7.5,1.4,3.633333333,,
466920,20121128,19.5,5,3.48,0.9625,,
466920,20121129,18.8,23,0.47,2.3375,,
466920,20121130,19.5,42,1.35,2.5375,,
466920,20121201,19.9,40,1.33,2.7375,,
466920,20121202,18.7,26,0.39,1.3625,,
466920,20121203,18,1.5,0.12,1.616666667,,
466920,20121204,18.2,0.5,7.02,4.641666667,,
466920,20121205,17.2,16.5,1.76,1.729166667,,
466920,20121206,16.8,3,8.6,4.591666667,,
466920,20121207,19.7,0.5,10.59,3.466666667,,
466920,20121208,18.1,35,0.06,3.566666667,,
466920,20121209,15,16.5,1,3.541666667,,
466920,20121210,16.4,0,3.54,3.641666667,,
466920,20121211,16,11,0.22,2.466666667,,
466920,20121212,16.4,0.5,4.31,4.033333333,,
466920,20121213,19.4,0,8.75,3.066666667,,
466920,20121214,21,0,12.4,0.804166667,,
466920,20121215,21.9,0,10.77,1.083333333,,
466920,20121216,21.6,0,7.32,1.541666667,,
466920,20121217,20.1,-9998,4.92,3.4875,,
466920,20121218,15.5,3.5,0.08,2.708333333,,
466920,20121219,14.8,0.5,5.23,3.183333333,,
466920,20121220,19.4,0.5,11.3,2.733333333,,
466920,20121221,20.5,0,12.36,1.15,,
466920,20121222,17.1,-9998,1.41,3.725,,
466920,20121223,12.9,0,0.41,3.3875,,
466920,20121224,15.1,0,7.85,4.475,,
